dense_tensor_1,sparse_tensor_1,mu_bias_1,tensorHat_1
46.669,46.669,43.5468503329973,46.0102998281633
47.02,47.02,43.4631596658879,45.9195739657326
46.691,46.691,43.4291061706754,45.9510053739536
47.585,47.585,43.2539800265063,45.9001129311157
46.679,46.679,43.4520527720973,46.1301147366291
45.203,45.203,43.3900965203873,45.9601594138004
47.218,47.218,43.4198047387884,45.9818937802934
44.852,44.852,43.5759511240229,46.2209354714511
45.708,45.708,43.33115105208,45.898367482334
45.128,45.128,43.1704773048709,45.7415266521143
43.138,43.138,43.0260968773096,45.753449537655
42.874,42.874,42.8241639150891,45.4982911191648
44.808,44.808,42.7842882814305,45.0191977109049
45.141,45.141,42.5966597145199,44.8550668762697
45.002,45.002,42.4585610451977,44.6957737025884
42.858,42.858,42.3155098029723,44.4849822466176
44.829,44.829,42.5178598718217,44.7709858039668
45.156,45.156,41.7888720179926,44.2994191936707
43.681,43.681,41.6737454613826,44.0869491685807
40.734,40.734,41.5923882880551,43.9345787020767
43.158,43.158,41.4882002425082,43.5168457794815
42.023,42.023,41.2216790077219,42.7170616323855
42.322,42.322,40.7445546510951,42.0035007756164
41.316,41.316,40.09912634766,41.312778104149
41.679,41.679,39.7795046329512,40.5102988220423
39.008,39.008,39.5940048532036,39.6190636174061
39.512,39.512,39.6612646073986,39.060543291437
40.059,40.059,39.5234246120477,38.1444226151773
38.983,38.983,39.1119649671143,37.3075758021364
37.821,37.821,39.0102331604125,37.1639122666832
36.498,36.498,38.9132081417619,37.0842519478179
38.042,38.042,39.1134185492812,37.448374306702
37.536,37.536,38.9880245467352,37.3946328815322
36.172,36.172,38.7013291589093,37.2815635754745
35.795,35.795,38.3985840108754,37.2706723404583
33.78,33.78,38.1074131296987,36.9266481162462
34.722,34.722,37.7925371810432,36.2396611035432
33.326,33.326,37.6567912112669,35.7946232944063
36.832,36.832,37.3802173708519,35.0738559378155
36.499,36.499,37.2871293609319,34.6233539233879
36.472,36.472,37.1572801347946,34.1289842618998
31.373,31.373,36.7877424149442,33.7395753588392
28.158,28.158,36.5184272842799,33.3869457023311
24.144,24.144,36.5542863292428,33.2750833661049
24.645,24.645,36.6255402926424,33.3129669429118
25.746,25.746,36.7475580995547,33.2431589383945
28.004,28.004,36.899414694731,33.3735364694605
30.215,30.215,36.9477379147359,33.5689167595427
29.25,29.25,37.1943788889527,34.0342593113794
33.912,33.912,37.4226514336125,34.2618452763821
35.332,35.332,37.5964740949616,34.620947776831
35.894,35.894,37.7313107491003,34.9040233691948
36.833,36.833,37.8516424499172,35.4161844308892
37.263,37.263,38.0749582738282,35.9598198632839
38.468,38.468,38.2319763426215,36.3029065290056
38.935,38.935,38.3578513447142,36.3863904904277
38.788,38.788,38.5284937108845,36.8824427262548
36.031,36.031,38.5361680174091,37.1923783069406
38.072,38.072,38.8132312323461,37.7417024124909
39.933,39.933,38.9054391796702,37.9919711194126
38.308,38.308,38.8184369918624,37.8664113324888
39.534,39.534,38.6087542585124,37.4473473154158
37.312,37.312,38.3094116480706,37.2045246653498
38.773,38.773,38.2905597555175,36.8248823657171
34.652,34.652,38.2060844972272,36.581874325842
30.894,30.894,37.9398149098176,36.0820981328913
25.81,25.81,37.8663555958596,35.6273425029348
19.499,19.499,37.8523205517167,35.2511531259482
15.927,15.927,37.8157616092116,34.9965772743935
16.885,16.885,37.9629132436021,34.7646430222283
20.001,20.001,37.7690758585238,34.4284850652027
21.827,21.827,37.7287634893623,34.3157380628409
20.63,20.63,37.5553302757337,33.7341431156409
19.683,19.683,37.2893485890249,33.1426326101264
20.158,20.158,37.2688297190685,32.4845861224978
24.931,24.931,37.1126249226095,31.6809228940493
29.206,29.206,36.8381397815735,30.7188424220798
16.288,16.288,36.7745026254271,30.0783813010229
7.153,7.153,36.4808672890399,29.1874711776508
6.247,6.247,36.2694636507106,28.2668111061535
13.225,13.225,36.3476480080453,27.6019290960753
16.185,16.185,36.189652837125,27.1137270235663
14.218,14.218,36.1748068692442,26.6093564073729
13.279,13.279,36.0819922827752,26.1375121574762
11.254,11.254,35.5514342973181,25.2523424608767
14.916,14.916,35.300396930105,24.4438829926115
13.151,13.151,35.297574010822,23.8032189107388
15.337,15.337,34.8635983626916,22.693139388415
14.166,14.166,34.6505537942582,21.6683113068852
15.313,15.313,34.8366782425181,21.2842090985169
13.893,13.893,34.8192650778217,20.6460576219265
14.019,14.019,34.7226199239968,19.7790399345699
13.845,13.845,35.0588476689907,19.3984213796845
15.068,15.068,35.2878673614142,19.0475529105169
13.127,13.127,35.5890290440016,18.9554299059503
15.27,15.27,35.7821432099952,19.2798054236829
15.924,15.924,35.9201879893548,19.8346922267307
21.698,21.698,36.0354261464467,20.5488330594726
22.097,22.097,36.1182514130863,21.7180260951246
23.688,23.688,35.8989399989044,22.9064252450697
32.246,32.246,35.8026853686585,24.112902296485
34.309,34.309,35.867553725045,25.5067684080073
33.036,33.036,36.0955837222834,26.7135528164283
32.776,32.776,36.4275578816249,27.8124229866478
33.458,33.458,36.5744623962113,28.6684570786178
33.993,33.993,36.6911044216519,29.1987623916225
35.23,35.23,36.8448933199124,29.9577776306183
34.776,34.776,37.4171405244491,30.8398827141139
35.632,35.632,37.8559871039052,31.6155307602945
38.738,38.738,38.1354485475862,31.880837700004
39.404,39.404,38.520814052468,32.3629942548156
37.372,37.372,38.733986236805,32.5720357668758
37.625,37.625,38.8677508366166,32.7846422343992
39.262,39.262,39.1736126467415,33.3641603649192
36.987,36.987,39.3111358271897,33.618333873376
37.456,37.456,39.4128216323135,34.0619116151548
36.842,36.842,39.6399306821684,34.6039250462121
37.698,37.698,39.7458893097771,35.6446295879376
38.545,38.545,40.0666186969917,36.5251757145703
40.125,40.125,40.3507992610602,37.442035208509
40.119,40.119,40.6041316319843,38.4162336998278
41.425,41.425,40.9944322839576,39.4049876441301
41.922,41.922,41.2338998186046,40.1752790486549
44.936,44.936,41.3200000695472,40.7501434744709
44.65,44.65,41.5119973752456,41.3373236012848
35.98,35.98,41.9618344032456,42.0099527718853
27.875,27.875,42.2263910167667,42.3353779455932
40.045,40.045,42.403029501165,42.6945098958674
41.498,41.498,42.5250860768821,43.1029856569285
41.852,41.852,42.6475830051335,43.2683061826071
43.211,43.211,42.7534650700771,43.643711849076
44.888,44.888,42.9154408845393,43.9050788782581
43.765,43.765,42.9289705257324,44.0494372774017
45.971,45.971,43.0205321696434,44.2932913852559
46.879,46.879,43.2494751154973,44.6567284835622
45.043,45.043,43.2825794968082,44.8052623743084
44.409,44.409,43.4174197224404,44.9493405042766
45.82,45.82,43.4169596585575,45.0870121268474
45.845,45.845,43.4814164554937,45.1033826188685
46.958,46.958,43.5973483885717,45.3840017790599
46.282,46.282,43.5273293450359,45.3835541313359
45.17,45.17,43.5829625936478,45.6063004531625
47.406,47.406,43.6188911940786,45.773930736804
46.461,46.461,43.5091659899848,45.7231935674889
48.004,48.004,43.5901568667491,45.7682498073871
45.198,45.198,43.5064661996397,45.6636112516813
45.417,45.417,43.4724127044272,45.6829043747098
46.485,46.485,43.2972865602581,45.6392240224057
47.518,47.518,43.4953593058491,45.8726987642749
47.279,47.279,43.4334030541391,45.7247318496995
48.438,48.438,43.4631112725402,45.7404924628236
45.935,45.935,43.6192576577747,45.9874101777036
46.198,46.198,43.3744575858318,45.6543702493955
45.595,45.595,43.2137838386227,45.5220125381991
44.774,44.774,43.0694034110614,45.5359286194176
47.012,47.012,42.8674704488409,45.273345544112
47.446,47.446,42.8275948151823,44.8605976603777
45.202,45.202,42.6399662482717,44.713566700615
41.723,41.723,42.5018675789495,44.5177074574436
45.708,45.708,42.3588163367241,44.3254366612771
44.933,44.933,42.5611664055735,44.6148720576863
45.525,45.525,41.8321785517444,44.0848592045141
42.128,42.128,41.7170519951344,43.8704258124822
43.736,43.736,41.6356948218069,43.6997903074423
42.027,42.027,41.53150677626,43.2703847410879
38.82,38.82,41.2649855414737,42.4808809025413
40.859,40.859,40.7878611848469,41.7231473966362
36.018,36.018,40.1424328814118,40.9491006971158
41.092,41.092,39.822811166703,40.0887945853828
42.48,42.48,39.6373113869554,39.1639818980905
38.947,38.947,39.7045711411504,38.5612992678209
39.55,39.55,39.5667311457995,37.642850438058
38.539,38.539,39.1552715008661,36.7758823482343
40.48,40.48,39.0535396941643,36.5731018270902
36.771,36.771,38.9565146755137,36.4186729695566
32.29,32.29,39.156725083033,36.7421235154244
32.412,32.412,39.031331080487,36.6316905732041
32.858,32.858,38.7446356926611,36.4463413342405
33.651,33.651,38.4418905446272,36.4076321935173
36.323,36.323,38.1507196634505,36.0983631779505
36.264,36.264,37.835843714795,35.5043144779399
35.75,35.75,37.7000977450187,35.0884881851918
35.34,35.34,37.4235239046036,34.4248641650208
33.797,33.797,37.3304358946837,34.0309476518344
32.773,32.773,37.2005866685464,33.650947154756
30.942,30.942,36.831048948696,33.3248695699069
31.419,31.419,36.5617338180317,32.9901656081872
32.433,32.433,36.5975928629946,32.9280019882618
33.319,33.319,36.6688468263942,32.9605574444591
32.652,32.652,36.7908646333065,32.9342278045076
34.612,34.612,36.9427212284828,33.0715816723735
30.909,30.909,36.9910444484876,33.224625633193
29.986,29.986,37.2376854227045,33.6657080983188
33.54,33.54,37.4659579673643,33.9286093922899
36.992,36.992,37.6397806287135,34.2506559832448
35.484,35.484,37.7746172828521,34.5184862152536
36.638,36.638,37.894948983669,34.9763425016733
36.392,36.392,38.11826480758,35.491278893613
36.365,36.365,38.2752828763733,35.8078054535202
38.575,38.575,38.401157878466,35.9157111942589
38.252,38.252,38.5718002446363,36.3872230958259
39.835,39.835,38.5794745511609,36.689766982343
38.572,38.572,38.8565377660979,37.2675811791222
38.835,38.835,38.948745713422,37.513145175831
38.002,38.002,38.8617435256142,37.4082959479407
36.81,36.81,38.6520607922642,37.046438217991
35.934,35.934,38.3527181818224,36.8352605358944
35.246,35.246,38.3338662892693,36.5280743928521
35.944,35.944,38.249391030979,36.3122919934185
36.878,36.878,37.9831214435694,35.8723505559401
36.72,36.72,37.9096621296114,35.5067882192806
34.619,34.619,37.8956270854685,35.2155604405314
35.444,35.444,37.8590681429634,35.0193022426132
34.096,34.096,38.0062197773539,34.86256956356
31.86,31.86,37.8123823922756,34.5859958368419
26.644,26.644,37.7720700231141,34.5858491789911
23.061,23.061,37.5986368094855,34.1362753974911
22.892,22.892,37.3326551227767,33.613376989226
25.67,25.67,37.3121362528203,33.0266399515124
24.801,24.801,37.1559314563613,32.3360673458578
25.646,25.646,36.8814463153253,31.5177341685809
24.631,24.631,36.8178091591789,30.9583738876413
26.266,26.266,36.5241738227917,30.1633944353663
26.287,26.287,36.3127701844624,29.318439001567
25.609,25.609,36.3909545417971,28.7681993430174
23.506,23.506,36.2329593708768,28.3443906437935
23.051,23.051,36.218113402996,27.8751982727644
24.074,24.074,36.125298816527,27.4308482107408
24.66,24.66,35.5947408310699,26.5744609254025
26.753,26.753,35.3437034638568,25.8330191806096
28.774,28.774,35.3408805445738,25.2789083812923
25.438,25.438,34.9069048964434,24.1567310681829
28.81,28.81,34.69386032801,23.1861773214713
35.662,35.662,34.8799847762699,22.8179203064588
34.094,34.094,34.8625716115735,22.1873592807668
29.93,29.93,34.7659264577486,21.3717026218003
23.661,23.661,35.1021542027425,21.0631828298098
20.072,20.072,35.331173895166,20.7019115928119
19.796,19.796,35.6323355777534,20.6046222774848
19.939,19.939,35.825449743747,20.8210157435357
14.502,14.502,35.9634945231066,21.2503771263948
19.593,19.593,36.0787326801984,21.8770875264526
18.891,18.891,36.1615579468381,22.9172534416547
25.015,25.015,35.9422465326562,23.951530462029
31.134,31.134,35.8459919024103,25.0096368312122
33.499,33.499,35.9108602587968,26.2769947597449
35.072,35.072,36.1388902560352,27.3807545966986
34.077,34.077,36.4708644153767,28.342367023633
35.821,35.821,36.6177689299631,29.0917442648371
34.66,34.66,36.7344109554037,29.5604120855384
34.175,34.175,36.8881998536642,30.2598800080861
33.843,33.843,37.4604470582009,31.0848387936607
32.297,32.297,37.899293637657,31.8010967010394
33.532,33.532,38.178755081338,32.0395029551181
32.045,32.045,38.5641205862198,32.4841731861951
35.397,35.397,38.7772927705568,32.6555720062089
34.131,34.131,38.9110573703684,32.8498512150643
33.872,33.872,39.2169191804933,33.3960559694167
34.086,34.086,39.3544423609415,33.6493956512014
35.522,35.522,39.4561281660653,34.0894685319078
33.986,33.986,39.6832372159202,34.621349841876
36.335,36.335,39.7891958435289,35.6219981275423
36.529,36.529,40.1099252307435,36.4987483481124
37.796,37.796,40.394105794812,37.4041145693883
37.546,37.546,40.647438165736,38.3305349916932
40.104,40.104,41.0377388177094,39.2861194049866
40.058,40.058,41.2772063523564,40.0529530209397
41.67,41.67,41.363306603299,40.5925264299488
41.51,41.51,41.5553039089974,41.1660804851067
41.587,0,41.7798024089425,41.8416121306318
42.071,0,42.0443590224637,42.1862959958417
42.182,0,42.220997506862,42.561895552595
44.98,0,42.3430540825791,43.0163503145576
43.826,0,42.4655510108304,43.1939148011194
45.678,0,42.571433075774,43.5969610090638
43.664,0,42.7334088902362,43.8647371609375
43.941,0,42.7469385314294,44.0524753704442
42.922,0,42.8385001753403,44.2984956883716
42.13,0,43.0674431211943,44.6676769253248
42.912,0,43.1005475025051,44.7970275401997
41.112,0,43.2353877281374,45.0395885905932
43.003,0,43.2349276642545,45.2459380770205
43.089,0,43.2993844611907,45.2463126058516
44.226,0,43.4153163942687,45.5328590743349
45.152,0,43.3452973507329,45.5884121141298
44.982,0,43.4009305993447,45.8238418494856
42.16,0,43.4368591997755,46.0002235525969
45.227,0,43.3271339956818,45.9335304459056
44.474,0,43.4081248724461,46.0140110822932
45.212,0,43.3244342053366,45.935943476562
44.175,0,43.2903807101242,45.9939992573889
45.282,0,43.1152545659551,45.9734913104597
45.65,0,43.3133273115461,46.1859616795116
43.5,0,43.2513710598361,46.0616206151326
44.591,0,43.2810792782371,46.0957600312838
43.796,0,43.4372256634716,46.3469854171352
41.666,0,43.1924255915287,46.0236910246265
44.568,0,43.0317518443197,45.9001820896217
44.466,0,42.8873714167584,45.9419101208022
42.399,0,42.6854384545379,45.7111795374651
44.658,0,42.6455628208792,45.2563029097307
46.533,0,42.4579342539687,45.0765153593267
43.544,0,42.3198355846464,44.8902669362201
44.704,0,42.1767843424211,44.68208507793
44.432,0,42.3791344112705,44.998631664737
47.33,0,41.6501465574413,44.5939160121509
43.36,0,41.5350200008313,44.4538902781906
42.539,0,41.4536628275038,44.2762442221558
42.454,0,41.349474781957,43.8382983954804
42.068,0,41.0829535471706,43.0395552636093
43.005,0,40.6058291905438,42.3253058941663
41.777,0,39.9604008871088,41.611742677329
42.537,0,39.6407791724,40.7145212557594
41.748,0,39.4552793926523,39.7139902796016
41.395,0,39.5225391468474,39.0756099430176
41.477,0,39.3846991514965,38.0903885677996
38.122,0,38.9732395065631,37.3060399916988
38.172,0,38.8715076998613,37.1947528460573
38.438,0,38.7744826812106,37.1643562871478
34.976,0,38.97469308873,37.5436570327421
36.764,0,38.8492990861839,37.5065973073655
35.817,0,38.562603698358,37.4053501750122
37.644,0,38.2598585503242,37.47951953962
39.432,0,37.9686876691475,37.3041861531921
37.833,0,37.653811720492,36.7253227964512
36.656,0,37.5180657507156,36.3932263228602
37.087,0,37.2414919103006,35.7005667239468
35.316,0,37.1484039003806,35.2408960010068
36.088,0,37.0185546742434,34.7672091070869
35.546,0,36.6490169543929,34.3617804701646
32.646,0,36.3797018237287,33.9957211239055
35.464,0,36.4155608686916,33.8026962568401
33.216,0,36.4868148320912,33.8118488476471
36.446,0,36.6088326390035,33.7131485785409
38.748,0,36.7606892341798,33.7765939417915
35.122,0,36.8090124541846,33.9477975134462
34.352,0,37.0556534284015,34.352914473621
35.517,0,37.2839259730613,34.5445306412711
35.759,0,37.4577486344104,34.8843673697204
36.388,0,37.5925852885491,35.1220572004458
38.22,0,37.712916989366,35.5947314864652
37.836,0,37.936232813277,36.128532971849
38.716,0,38.0932508820703,36.4381581509698
38.074,0,38.219125884163,36.4604461761368
41.028,0,38.3897682503333,36.9184142838054
38.784,0,38.3974425568579,37.2016229416308
38.612,0,38.6745057717948,37.7340822607839
40.849,0,38.766713719119,37.977813921429
37.726,0,38.6797115313111,37.8339073326913
39.258,0,38.4700287979611,37.4327046308527
38.836,0,38.1706861875194,37.130613536987
36.882,0,38.1518342949663,36.7544218505868
36.736,0,38.067359036676,36.4907654394984
35.035,0,37.8010894492664,35.9995364100311
36.247,0,37.7276301353083,35.5596084831204
34.86,0,37.7135950911655,35.1618900881696
31.507,0,37.6770361486603,34.855960376647
23.236,0,37.8241877830508,34.5826741795025
21.963,0,37.6303503979726,34.2883536801857
23.201,0,37.5900380288111,34.1631109362489
23.478,0,37.4166048151824,33.539885482313
24.472,0,37.1506231284737,32.8886792535351
25.926,0,37.1301042585173,32.2036210348552
25.335,0,36.9738994620583,31.4132699750978
27.095,0,36.6994143210223,30.4724992234118
26.442,0,36.6357771648759,29.7987574801785
23.191,0,36.3421418284887,28.9106787438919
26.825,0,36.1307381901594,28.0024105332563
32.348,0,36.2089225474941,27.3750140611247
32.337,0,36.0509273765738,26.8938983003643
24.728,0,36.036081408693,26.3738790060831
18.497,0,35.943266822224,25.9285833513493
20.764,0,35.4127088367668,25.1351638161917
19.872,0,35.1616714695537,24.4609833714004
18.827,0,35.1588485502708,23.9558592187541
22.282,0,34.7248729021403,23.0452599860863
22.436,0,34.511828333707,22.139084129683
16.832,0,34.6979527819668,21.8488489643021
15.659,0,34.6805396172705,21.2989501034708
17.678,0,34.5838944634455,20.5354590428279
23.392,0,34.9201222084394,20.2848631440599
18.592,0,35.149141900863,19.8808904650429
23.494,0,35.4503035834504,19.7702800145386
23.7,0,35.6434177494439,20.0252430880666
24.3,0,35.7814625288036,20.4252582508263
21.336,0,35.8967006858954,20.9363097237054
20.912,0,35.9795259525351,21.9343442697169
20.985,0,35.7602145383532,22.8916116263279
28.114,0,35.6639599081073,23.9764128444733
31.48,0,35.7288282644937,25.2328623808543
32.474,0,35.9568582617322,26.2866309231073
34.188,0,36.2888324210737,27.2388153921837
36.536,0,36.4357369356601,27.9862130897055
34.783,0,36.5523789611007,28.4283334620289
34.014,0,36.7061678593612,29.0980629645732
35.09,0,37.2784150638978,29.8923280484954
35.43,0,37.717261643354,30.5798727005708
35.511,0,37.9967230870349,30.8157691432916
34.29,0,38.3820885919167,31.2655646508388
32.052,0,38.5952607762537,31.4449384259124
22.428,0,38.7290253760654,31.6426123322197
26.57,0,39.0348871861903,32.1969285249808
31.395,0,39.1724103666385,32.4492663574477
32.871,0,39.2740961717623,32.9197640212581
32.958,0,39.5012052216171,33.5557813688707
28.058,0,39.6071638492258,34.6388191508801
24.292,0,39.9278932364404,35.6114661878747
30.002,0,40.212073800509,36.6389614320078
34.815,0,40.465406171433,37.6885989234182
36.516,0,40.8557068234064,38.7320707516822
38.299,0,41.0951743580534,39.5936584125864
39.333,0,41.181274608996,40.2025041859105
40.83,0,41.3732719146943,40.8489653357647
40.382,0,42.115366683813,42.0441438195611
41.431,0,42.3799232973342,42.4162506453996
41.812,0,42.5565617817325,42.714907341678
41.39,0,42.6786183574496,43.1042970687219
42.749,0,42.8011152857009,43.2868243467998
43.871,0,42.9069973506445,43.5885360798018
44.251,0,43.0689731651067,43.8538869122024
42.632,0,43.0825028062999,44.0116770540396
42.381,0,43.1740644502108,44.2347348131089
43.157,0,43.4030073960648,44.5629477013925
44.165,0,43.4361117773756,44.5496060612766
45.05,0,43.5709520030079,44.9333954033386
46.359,0,43.570491939125,45.0619561513706
45.987,0,43.6349487360612,45.1175015566051
44.811,0,43.7508806691392,45.3480474278716
45.878,0,43.6808616256034,45.3760563541308
46.46,0,43.7364948742152,45.5516847895733
46.433,0,43.772423474646,45.6988062359734
45.515,0,43.6626982705523,45.6376145263682
45.541,0,43.7436891473166,45.7040402112222
45.235,0,43.6599984802071,45.6245183423818
49.704,0,43.6259449849947,45.6336407434076
44.99,0,43.4508188408256,45.5841806216309
45.886,0,43.6488915864166,45.8046611444363
46.879,0,43.5869353347066,45.6843345603537
44.661,0,43.6166435531076,45.7264888558463
44.837,0,43.7727899383421,45.9080075629978
45.125,0,43.5279898663992,45.6839273733603
48.15,0,43.3673161191902,45.5204388834155
46.727,0,43.2229356916289,45.538701601369
45.725,0,43.0210027294084,45.3003623137469
43.325,0,42.9811270957497,45.0096366270201
43.505,0,42.7934985288392,44.825027314429
45.883,0,42.6553998595169,44.6904268883455
44.443,0,42.5123486172916,44.53606765399
45.248,0,42.714698686141,44.779674997656
45.349,0,41.9857108323118,44.3133981306696
47.197,0,41.8705842757018,44.1806787766451
44.768,0,41.7892271023743,44.1045315382399
42.469,0,41.6850390568275,43.7049161716983
45.042,0,41.4185178220411,43.1849753524425
44.903,0,40.9413934654143,42.6530879860161
42.967,0,40.2959651619793,42.135374935387
42.076,0,39.9763434472705,41.683293133872
40.574,0,39.7908436675228,41.0889899433965
42.031,0,39.8581034217179,40.8673899822868
39.68,0,39.720263426367,40.2329502544931
40.046,0,39.3088037814336,39.5985475592446
41.024,0,39.2070719747318,39.3395323633753
39.547,0,39.1100469560811,39.1459637703183
38.941,0,39.3102573636005,39.287484563625
37.619,0,39.1848633610544,39.0395219540889
37.692,0,38.8981679732285,38.7005452606441
38.428,0,38.5954228251947,38.3963630609926
36.648,0,38.3042519440179,37.8333552300805
36.972,0,37.9893759953625,37.0108822133946
36.312,0,37.8536300255861,36.5636996199207
38.143,0,37.5770561851711,35.8488480182652
35.521,0,37.4839681752511,35.2594050234415
36.56,0,37.3541189491139,34.6584244193197
36.037,0,36.9845812292634,34.1273528887062
36.149,0,36.7152660985992,33.591691262778
34.803,0,36.7511251435621,33.2417710546411
33.997,0,36.8223791069617,33.0793339810478
37.81,0,36.944396913874,32.9034673234784
36.484,0,37.0962535090503,32.9141720030436
33.232,0,37.1445767290551,32.9946755221341
35.074,0,37.391217703272,33.367798415075
34.916,0,37.6194902479318,33.5454972604674
34.246,0,37.7933129092809,33.7880247984923
35.428,0,37.9281495634196,34.1110106654429
38.049,0,38.0484812642365,34.6549455748401
39.112,0,38.2717970881475,35.1462018073646
38.501,0,38.4288151569408,35.5604303176101
38.169,0,38.5546901590335,35.7924237354972
38.07,0,38.7253325252038,36.2726512498793
38.938,0,38.7330068317284,36.6208781575525
36.913,0,39.0100700466653,37.1194931943605
37.042,0,39.1022779939895,37.4009248947274
37.293,0,39.0152758061816,37.3327300569068
37.595,0,38.8055930728316,36.9407279042821
39.152,0,38.5062504623899,36.4183510002084
37.225,0,38.4873985698368,36.1352461533195
37.829,0,38.4029233115465,35.78086194068
39.229,0,38.1366537241369,35.0814643655646
37.024,0,38.0631944101788,34.5571878214647
34.512,0,38.049159366036,34.1309247553125
31.874,0,38.0126004235308,33.6316379043105
32.963,0,38.1597520579213,33.2898070909529
34.128,0,37.9659146728431,32.8878525093562
33.228,0,37.9256023036816,32.7128549925282
28.436,0,37.7521690900529,32.1769861651274
29.476,0,37.4861874033442,31.6782588344403
30.882,0,37.4656685333878,31.2175071157615
34.339,0,37.3094637369288,30.5942876477701
33.106,0,37.0349785958928,29.9387512678016
33.076,0,36.9713414397464,29.5820512765329
31.426,0,36.6777061033592,29.0040872654214
30.959,0,36.4663024650299,28.5173295051479
33.892,0,36.5444868223646,28.168650913909
33.338,0,36.3864916514443,27.9023794113941
35.148,0,36.3716456835635,27.6328308467643
33.797,0,36.2788310970945,27.5054931746609
34.808,0,35.7482731116373,26.9940958918904
33.996,0,35.4972357444242,26.6046574622702
34.994,0,35.4944128251413,26.3752477625653
32.961,0,35.0604371770108,25.8061557120652
31.868,0,34.8473926085775,25.3571112990045
23.253,0,35.0335170568373,25.4250445881136
23.715,0,35.016103892141,25.2323324992753
25.737,0,34.919458738316,24.8821517289285
31.157,0,35.2556864833099,25.1929257920959
34.453,0,35.4847061757335,25.1309915247356
32.999,0,35.7858678583209,25.3394691952581
33.039,0,35.9789820243144,25.7292688597473
34.463,0,36.1170268036741,26.1002683398884
31.777,0,36.2322649607659,26.5073671119506
33.277,0,36.3150902274056,27.1336027955585
34.55,0,36.0957788132236,27.6731201346952
34.091,0,35.9995241829778,28.3030493936451
35.884,0,36.0643925393642,29.0890075924074
35.981,0,36.2924225366027,29.7678124935745
36.561,0,36.6243966959442,30.4848012459244
34.85,0,36.7713012105306,30.9851956477944
34.384,0,36.8879432359712,31.245495013104
34.482,0,37.0417321342317,31.651345699164
37.621,0,37.6139793387683,32.2913997065922
36.023,0,38.0528259182245,32.8983994283849
35.792,0,38.3322873619054,33.1254831851036
37.149,0,38.7176528667872,33.5581626105674
36.102,0,38.9308250511242,33.8308507714279
35.576,0,39.0645896509359,34.0670767024296
37.504,0,39.3704514610608,34.594428961547
37.957,0,39.507974641509,34.872621145896
36.913,0,39.6096604466328,35.3496371847248
38.015,0,39.8367694964876,35.9827295943482
39.08,0,39.9427281240963,36.6763979323877
39.164,0,40.2634575113109,37.4209401037228
36.864,0,40.5476380753794,38.2206118358357
40.82,0,40.8009704463035,39.031953110237
39.384,0,41.1912710982769,39.9012960414378
40.677,0,41.4307386329239,40.5274796813358
39.289,0,41.5168388838665,41.0047401380233
41.008,0,41.7088361895648,41.5009844435994
43.704,43.704,42.0324614757106,42.2379199344436
39.067,39.067,42.2970180892317,42.6139569430791
40.554,40.554,42.47365657363,42.8932654482844
41.931,41.931,42.5957131493471,43.2683480111864
39.526,39.526,42.7182100775985,43.4662083048327
42.124,42.124,42.8240921425421,43.7531952337688
45.556,45.556,42.9860679570043,44.021129407177
44.852,44.852,42.9995975981974,44.2212832153033
43.281,43.281,43.0911592421084,44.4324551536307
44.502,44.502,43.3201021879623,44.7628233783109
45.122,45.122,43.3532065692732,44.6857564014828
44.576,44.576,43.4880467949054,45.1829868839288
44.564,44.564,43.4875867310225,45.2807443437819
46.198,46.198,43.5520435279587,45.3346973263833
46.366,46.366,43.6679754610368,45.5595584479854
45.601,45.601,43.5979564175009,45.6160600356671
45.867,45.867,43.6535896661128,45.7739031825432
46.772,46.772,43.6895182665436,45.9101072560207
47.187,47.187,43.5797930624498,45.8622849354172
47.48,47.48,43.6607839392141,45.9344749435199
45.745,45.745,43.5770932721047,45.857082681534
45.788,45.788,43.5430397768922,45.8759797077992
45.978,45.978,43.3679136327232,45.8493157131187
44.411,44.411,43.5659863783142,46.0359840399039
44.639,44.639,43.5040301266041,45.9432083103489
45.418,45.418,43.5337383450052,46.0037851503826
46.303,46.303,43.6898847302397,46.1532057215546
44.935,44.935,43.4450846582968,45.9757210398471
47.741,47.741,43.2844109110877,45.8167549351922
46.708,46.708,43.1400304835264,45.8596082381125
45.634,45.634,42.9380975213059,45.6143178777859
45.42,45.42,42.8982218876473,45.3290170794235
45.83,45.83,42.7105933207367,45.1829946752948
45.296,45.296,42.5724946514145,45.0636034452153
45.613,45.613,42.4294434091891,44.918365392899
47.463,47.463,42.6317934780385,45.2224215267621
46.784,46.784,41.9028056242094,44.8723948932855
48.825,48.825,41.7876790675994,44.7915996850267
45.449,45.449,41.7063218942719,44.7332888430262
42.603,42.603,41.6021338487251,44.34922140338
42.994,42.994,41.3356126139387,43.9136201040869
43.974,43.974,40.8584882573119,43.4798747956773
43.656,43.656,40.2130599538768,43.0731109479369
43.348,43.348,39.8934382391681,42.7247639811681
43.903,43.903,39.7079384594204,42.1938291942372
44.276,44.276,39.7751982136155,42.0199005277311
44.12,44.12,39.6373582182645,41.4037419535804
42.739,42.739,39.2258985733312,40.8467515839264
41.523,41.523,39.1241667666293,40.5999185211259
40.317,40.317,39.0271417479787,40.4328468973968
40.796,40.796,39.227352155498,40.5157777340623
40.861,40.861,39.101958152952,40.2333684848294
38.501,38.501,38.8152627651261,39.8784915944792
41.453,41.453,38.5125176170922,39.5614556838234
